Ticker,Company Name,CIK,Sector,Industry
LTMAY,LATAM AIRLINES GROUP S.A.,0001047716,Industrials,Airlines
CAT,CATERPILLAR INC,0000018230,Industrials,Farm & Heavy Construction Machinery
GE,GENERAL ELECTRIC CO,0000040545,Industrials,Specialty Industrial Machinery
UNP,UNION PACIFIC CORP,0000100885,Industrials,Railroads
EADSY,Airbus SE/ADR,0001378580,Industrials,Aerospace & Defense
BA,BOEING CO,0000012927,Industrials,Aerospace & Defense
HON,HONEYWELL INTERNATIONAL INC,0000773840,Industrials,Conglomerates
UPS,UNITED PARCEL SERVICE INC,0001090727,Industrials,Integrated Freight & Logistics
RTX,RTX Corp,0000101829,Industrials,Aerospace & Defense
ETN,Eaton Corp plc,0001551182,Industrials,Specialty Industrial Machinery
DE,DEERE & CO,0000315189,Industrials,Farm & Heavy Construction Machinery
LMT,LOCKHEED MARTIN CORP,0000936468,Industrials,Aerospace & Defense
ADP,AUTOMATIC DATA PROCESSING INC,0000008670,Industrials,Staffing & Employment Services
CNI,CANADIAN NATIONAL RAILWAY CO,0000016868,Industrials,Railroads
ABBNY,ABB LTD,0001091587,Industrials,Electrical Equipment & Parts
CP,CANADIAN PACIFIC KANSAS CITY LTD/CN,0000016875,Industrials,Railroads
ATLKY,ATLAS COPCO AB,0000748954,Industrials,Specialty Industrial Machinery
RELX,RELX PLC,0000929869,Industrials,Specialty Business Services
WM,WASTE MANAGEMENT INC,0000823768,Industrials,Waste Management
ITW,ILLINOIS TOOL WORKS INC,0000049826,Industrials,Specialty Industrial Machinery
GD,GENERAL DYNAMICS CORP,0000040533,Industrials,Aerospace & Defense
CSX,CSX CORP,0000277948,Industrials,Railroads
TRI,THOMSON REUTERS CORP /CAN/,0001075124,Industrials,Specialty Business Services
NOC,NORTHROP GRUMMAN CORP /DE/,0001133421,Industrials,Aerospace & Defense
PH,PARKER HANNIFIN CORP,0000076334,Industrials,Specialty Industrial Machinery
TDG,TransDigm Group INC,0001260221,Industrials,Aerospace & Defense
CTAS,CINTAS CORP,0000723254,Industrials,Specialty Business Services
TT,Trane Technologies plc,0001466258,Industrials,Building Products & Equipment
FDX,FEDEX CORP,0001048911,Industrials,Integrated Freight & Logistics
EMR,EMERSON ELECTRIC CO,0000032604,Industrials,Specialty Industrial Machinery
NSC,NORFOLK SOUTHERN CORP,0000702165,Industrials,Railroads
PCAR,PACCAR INC,0000075362,Industrials,Farm & Heavy Construction Machinery
RSG,"REPUBLIC SERVICES, INC.",0001060391,Industrials,Waste Management
CARR,CARRIER GLOBAL Corp,0001783180,Industrials,Building Products & Equipment
CPRT,COPART INC,0000900075,Industrials,Specialty Business Services
MMM,3M CO,0000066740,Industrials,Conglomerates
ODFL,"OLD DOMINION FREIGHT LINE, INC.",0000878927,Industrials,Trucking
GWW,"W.W. GRAINGER, INC.",0000277135,Industrials,Industrial Distribution
BAESY,BAE SYSTEMS PLC /FI/,0000895564,Industrials,Aerospace & Defense
PAYX,PAYCHEX INC,0000723531,Industrials,Staffing & Employment Services
URI,"UNITED RENTALS, INC.",0001067701,Industrials,Rental & Leasing Services
DKILY,Daikin Industries Ltd,0001446519,Industrials,Building Products & Equipment
WCN,"Waste Connections, Inc.",0001318220,Industrials,Waste Management
FERG,Ferguson plc,0001832433,Industrials,Industrial Distribution
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",0000202058,Industrials,Aerospace & Defense
FAST,FASTENAL CO,0000815556,Industrials,Industrial Distribution
AME,AMETEK INC/,0001037868,Industrials,Specialty Industrial Machinery
JCI,Johnson Controls International plc,0000833444,Industrials,Building Products & Equipment
OTIS,Otis Worldwide Corp,0001781335,Industrials,Specialty Industrial Machinery
CODYY,COMPAGNIE DE SAINT GOBAIN,0001012037,Industrials,Building Products & Equipment
VRSK,"Verisk Analytics, Inc.",0001442145,Industrials,Consulting Services
WTKWY,WOLTERS KLUWER N V /FI,0000861967,Industrials,Specialty Business Services
GPN,GLOBAL PAYMENTS INC,0001123360,Industrials,Specialty Business Services
CMI,CUMMINS INC,0000026172,Industrials,Specialty Industrial Machinery
IR,Ingersoll Rand Inc.,0001699150,Industrials,Specialty Industrial Machinery
RYAAY,RYANAIR HOLDINGS PLC,0001038683,Industrials,Airlines
ROK,"ROCKWELL AUTOMATION, INC",0001024478,Industrials,Specialty Industrial Machinery
EFX,EQUIFAX INC,0000033185,Industrials,Consulting Services
PWR,"QUANTA SERVICES, INC.",0001050915,Industrials,Engineering & Construction
XYL,Xylem Inc.,0001524472,Industrials,Specialty Industrial Machinery
DAL,"DELTA AIR LINES, INC.",0000027904,Industrials,Airlines
FANUY,Fanuc Ltd,0001446596,Industrials,Specialty Industrial Machinery
SYM,Symbotic Inc.,0001837240,Industrials,Specialty Industrial Machinery
CJPRY,CENTRAL JAPAN RAILWAY CO,0001334687,Industrials,Railroads
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,0000943452,Industrials,Railroads
HWM,Howmet Aerospace Inc.,0000004281,Industrials,Aerospace & Defense
VRT,Vertiv Holdings Co,0001674101,Industrials,Electrical Equipment & Parts
BLDR,"Builders FirstSource, Inc.",0001316835,Industrials,Building Products & Equipment
HEI,HEICO CORP,0000046619,Industrials,Aerospace & Defense
DOV,DOVER Corp,0000029905,Industrials,Specialty Industrial Machinery
JBHT,HUNT J B TRANSPORT SERVICES INC,0000728535,Industrials,Integrated Freight & Logistics
VLTO,Veralto Corp,0001967680,Industrials,Pollution & Treatment Controls
AXON,"AXON ENTERPRISE, INC.",0001069183,Industrials,Aerospace & Defense
HUBB,HUBBELL INC,0000048898,Industrials,Electrical Equipment & Parts
LUV,SOUTHWEST AIRLINES CO,0000092380,Industrials,Airlines
BAH,Booz Allen Hamilton Holding Corp,0001443646,Industrials,Consulting Services
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,0000746515,Industrials,Integrated Freight & Logistics
J,JACOBS SOLUTIONS INC.,0000052988,Industrials,Engineering & Construction
SGSOY,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI,0001069347,Industrials,Consulting Services
TXT,TEXTRON INC,0000217346,Industrials,Aerospace & Defense
IEX,IDEX CORP /DE/,0000832101,Industrials,Specialty Industrial Machinery
CSL,CARLISLE COMPANIES INC,0000790051,Industrials,Building Products & Equipment
MAS,MASCO CORP /DE/,0000062996,Industrials,Building Products & Equipment
WSO,WATSCO INC,0000105016,Industrials,Industrial Distribution
LII,LENNOX INTERNATIONAL INC,0001069202,Industrials,Building Products & Equipment
CNHI,CNH Industrial N.V.,0001567094,Industrials,Farm & Heavy Construction Machinery
AER,AerCap Holdings N.V.,0001378789,Industrials,Rental & Leasing Services
POOL,POOL CORP,0000945841,Industrials,Industrial Distribution
NDSN,NORDSON CORP,0000072331,Industrials,Specialty Industrial Machinery
GGG,GRACO INC,0000042888,Industrials,Specialty Industrial Machinery
SAIA,SAIA INC,0001177702,Industrials,Trucking
OC,Owens Corning,0001370946,Industrials,Building Products & Equipment
SNA,Snap-on Inc,0000091440,Industrials,Tools & Accessories
ZTO,ZTO Express (Cayman) Inc.,0001677250,Industrials,Integrated Freight & Logistics
XPO,"XPO, Inc.",0001166003,Industrials,Trucking
SWK,"STANLEY BLACK & DECKER, INC.",0000093556,Industrials,Tools & Accessories
TRU,TransUnion,0001552033,Industrials,Consulting Services
UAL,"United Airlines Holdings, Inc.",0000100517,Industrials,Airlines
BOUYY,Bouygues SA,0001445475,Industrials,Engineering & Construction
LECO,LINCOLN ELECTRIC HOLDINGS INC,0000059527,Industrials,Tools & Accessories
GFL,GFL Environmental Inc.,0001780232,Industrials,Waste Management
TKHVY,Turk Hava Yollari A.O.,0001446444,Industrials,Airlines
RTO,RENTOKIL INITIAL PLC /FI,0000930157,Industrials,Specialty Business Services
RBA,RB GLOBAL INC.,0001046102,Industrials,Specialty Business Services
BLD,TopBuild Corp,0001633931,Industrials,Engineering & Construction
WMS,"ADVANCED DRAINAGE SYSTEMS, INC.",0001604028,Industrials,Building Products & Equipment
PNR,PENTAIR plc,0000077360,Industrials,Specialty Industrial Machinery
TFII,TFI International Inc.,0001588823,Industrials,Trucking
UHAL,U-Haul Holding Co /NV/,0000004457,Industrials,Rental & Leasing Services
ACM,AECOM,0000868857,Industrials,Engineering & Construction
AOS,SMITH A O CORP,0000091142,Industrials,Specialty Industrial Machinery
ALLE,Allegion plc,0001579241,Industrials,Security & Protection Services
EME,"EMCOR Group, Inc.",0000105634,Industrials,Engineering & Construction
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",0001501585,Industrials,Aerospace & Defense
NVT,nVent Electric plc,0001720635,Industrials,Electrical Equipment & Parts
FBIN,"Fortune Brands Innovations, Inc.",0001519751,Industrials,Building Products & Equipment
TTC,TORO CO,0000737758,Industrials,Tools & Accessories
RRX,REGAL REXNORD CORP,0000082811,Industrials,Specialty Industrial Machinery
ITT,ITT INC.,0000216228,Industrials,Specialty Industrial Machinery
TREX,TREX CO INC,0001069878,Industrials,Building Products & Equipment
WCC,WESCO INTERNATIONAL INC,0000929008,Industrials,Industrial Distribution
AAL,American Airlines Group Inc.,0000006201,Industrials,Airlines
WSC,WillScot Mobile Mini Holdings Corp.,0001647088,Industrials,Rental & Leasing Services
CLH,CLEAN HARBORS INC,0000822818,Industrials,Waste Management
KNX,Knight-Swift Transportation Holdings Inc.,0001492691,Industrials,Trucking
ASR,SOUTHEAST AIRPORT GROUP,0001123452,Industrials,Airports & Air Services
TTEK,TETRA TECH INC,0000831641,Industrials,Engineering & Construction
STN,STANTEC INC,0001131383,Industrials,Engineering & Construction
AGCO,AGCO CORP /DE,0000880266,Industrials,Farm & Heavy Construction Machinery
ESLT,ELBIT SYSTEMS LTD,0001027664,Industrials,Aerospace & Defense
CNM,"Core & Main, Inc.",0001856525,Industrials,Industrial Distribution
CW,CURTISS WRIGHT CORP,0000026324,Industrials,Aerospace & Defense
CHRW,"C. H. ROBINSON WORLDWIDE, INC.",0001043277,Industrials,Integrated Freight & Logistics
APG,APi Group Corp,0001796209,Industrials,Engineering & Construction
RHI,ROBERT HALF INC.,0000315213,Industrials,Staffing & Employment Services
FIX,COMFORT SYSTEMS USA INC,0001035983,Industrials,Engineering & Construction
PAC,Pacific Airport Group,0001347557,Industrials,Airports & Air Services
WWD,"Woodward, Inc.",0000108312,Industrials,Aerospace & Defense
OUKPY,Outotec OYJ,0001436786,Industrials,Farm & Heavy Construction Machinery
DCI,DONALDSON Co INC,0000029644,Industrials,Specialty Industrial Machinery
GNRC,GENERAC HOLDINGS INC.,0001474735,Industrials,Specialty Industrial Machinery
MIDD,MIDDLEBY Corp,0000769520,Industrials,Specialty Industrial Machinery
ARMK,Aramark,0001584509,Industrials,Specialty Business Services
BWXT,"BWX Technologies, Inc.",0001486957,Industrials,Aerospace & Defense
DLB,"Dolby Laboratories, Inc.",0001308547,Industrials,Specialty Business Services
RBC,RBC Bearings INC,0001324948,Industrials,Tools & Accessories
AYI,ACUITY BRANDS INC,0001144215,Industrials,Electrical Equipment & Parts
OSK,OSHKOSH CORP,0000775158,Industrials,Farm & Heavy Construction Machinery
KBR,"KBR, INC.",0001357615,Industrials,Engineering & Construction
SITE,"SiteOne Landscape Supply, Inc.",0001650729,Industrials,Industrial Distribution
CR,Crane Co,0001944013,Industrials,Specialty Industrial Machinery
AIT,APPLIED INDUSTRIAL TECHNOLOGIES INC,0000109563,Industrials,Industrial Distribution
WTS,WATTS WATER TECHNOLOGIES INC,0000795403,Industrials,Specialty Industrial Machinery
FCN,"FTI CONSULTING, INC",0000887936,Industrials,Consulting Services
FLR,FLUOR CORP,0001124198,Industrials,Engineering & Construction
MSA,MSA Safety Inc,0000066570,Industrials,Security & Protection Services
GXO,"GXO Logistics, Inc.",0001852244,Industrials,Integrated Freight & Logistics
LSTR,LANDSTAR SYSTEM INC,0000853816,Industrials,Integrated Freight & Logistics
AZEK,AZEK Co Inc.,0001782754,Industrials,Building Products & Equipment
CAE,CAE INC,0001173382,Industrials,Aerospace & Defense
AAON,"AAON, INC.",0000824142,Industrials,Building Products & Equipment
BZ,Kanzhun Ltd,0001842827,Industrials,Staffing & Employment Services
ADT,ADT Inc.,0001703056,Industrials,Security & Protection Services
HXL,HEXCEL CORP /DE/,0000717605,Industrials,Aerospace & Defense
CAR,"AVIS BUDGET GROUP, INC.",0000723612,Industrials,Rental & Leasing Services
EBCOY,EBARA CORP /ADR/,0000354518,Industrials,Specialty Industrial Machinery
TKR,TIMKEN CO,0000098362,Industrials,Tools & Accessories
ZWS,Zurn Elkay Water Solutions Corp,0001439288,Industrials,Pollution & Treatment Controls
TNET,"TRINET GROUP, INC.",0000937098,Industrials,Staffing & Employment Services
MLI,MUELLER INDUSTRIES INC,0000089439,Industrials,Metal Fabrication
MSM,MSC INDUSTRIAL DIRECT CO INC,0001003078,Industrials,Industrial Distribution
MTZ,MASTEC INC,0000015615,Industrials,Engineering & Construction
BECN,BEACON ROOFING SUPPLY INC,0001124941,Industrials,Industrial Distribution
ATKR,Atkore Inc.,0001666138,Industrials,Electrical Equipment & Parts
FLS,FLOWSERVE CORP,0000030625,Industrials,Specialty Industrial Machinery
ESAB,ESAB Corp,0001877322,Industrials,Metal Fabrication
FTAI,FTAI Aviation Ltd.,0001590364,Industrials,Rental & Leasing Services
DRS,"Leonardo DRS, Inc.",0001833756,Industrials,Aerospace & Defense
ATI,ATI INC,0001018963,Industrials,Metal Fabrication
R,RYDER SYSTEM INC,0000085961,Industrials,Rental & Leasing Services
SMBMY,SembCorp Marine Ltd.,0001448978,Industrials,Aerospace & Defense
CWST,CASELLA WASTE SYSTEMS INC,0000911177,Industrials,Waste Management
GTLS,CHART INDUSTRIES INC,0000892553,Industrials,Specialty Industrial Machinery
KEX,KIRBY CORP,0000056047,Industrials,Marine Shipping
LPX,LOUISIANA-PACIFIC CORP,0000060519,Industrials,Building Products & Equipment
VMI,VALMONT INDUSTRIES INC,0000102729,Industrials,Conglomerates
SPXC,"SPX Technologies, Inc.",0000088205,Industrials,Building Products & Equipment
ALSMY,ALSTOM,0001062066,Industrials,Railroads
MMS,"MAXIMUS, INC.",0001032220,Industrials,Specialty Business Services
FSS,FEDERAL SIGNAL CORP /DE/,0000277509,Industrials,Pollution & Treatment Controls
AL,AIR LEASE CORP,0001487712,Industrials,Rental & Leasing Services
AWI,ARMSTRONG WORLD INDUSTRIES INC,0000007431,Industrials,Building Products & Equipment
MOG-A,MOOG INC.,0000067887,Industrials,Aerospace & Defense
ALK,"ALASKA AIR GROUP, INC.",0000766421,Industrials,Airlines
VIAAY,VIENNA INTERNATIONAL AIRPORT,0000932417,Industrials,Airports & Air Services
FELE,FRANKLIN ELECTRIC CO INC,0000038725,Industrials,Specialty Industrial Machinery
SRCL,STERICYCLE INC,0000861878,Industrials,Waste Management
GATX,GATX CORP,0000040211,Industrials,Rental & Leasing Services
MSSMY,Misumi Group Inc./ADR,0001710864,Industrials,Tools & Accessories
TEX,TEREX CORP,0000097216,Industrials,Farm & Heavy Construction Machinery
HRI,HERC HOLDINGS INC,0001364479,Industrials,Rental & Leasing Services
SNDR,"Schneider National, Inc.",0001692063,Industrials,Trucking
CAAP,CORPORACION AMERICA AIRPORTS S.A.,0001717393,Industrials,Airports & Air Services
CPA,"Copa Holdings, S.A.",0001345105,Industrials,Airlines
OMAB,Central North Airport Group,0001378239,Industrials,Airports & Air Services
MATX,"Matson, Inc.",0000003453,Industrials,Marine Shipping
JOBY,"Joby Aviation, Inc.",0001819848,Industrials,Airports & Air Services
MDU,MDU RESOURCES GROUP INC,0000067716,Industrials,Conglomerates
ATS,ATS Corp /ATS,0001394832,Industrials,Specialty Industrial Machinery
ACA,"Arcosa, Inc.",0001739445,Industrials,Engineering & Construction
EXPO,EXPONENT INC,0000851520,Industrials,Engineering & Construction
AEIS,ADVANCED ENERGY INDUSTRIES INC,0000927003,Industrials,Electrical Equipment & Parts
WIRE,ENCORE WIRE CORP,0000850460,Industrials,Electrical Equipment & Parts
VRRM,VERRA MOBILITY Corp,0001682745,Industrials,Infrastructure Operations
ENS,EnerSys,0001289308,Industrials,Electrical Equipment & Parts
BCO,BRINKS CO,0000078890,Industrials,Security & Protection Services
NSP,"INSPERITY, INC.",0001000753,Industrials,Staffing & Employment Services
MAN,ManpowerGroup Inc.,0000871763,Industrials,Staffing & Employment Services
AVAV,AeroVironment Inc,0001368622,Industrials,Aerospace & Defense
CSWI,"CSW INDUSTRIALS, INC.",0001624794,Industrials,Specialty Industrial Machinery
GMS,GMS Inc.,0001600438,Industrials,Building Products & Equipment
KAI,KADANT INC,0000886346,Industrials,Specialty Industrial Machinery
SEB,SEABOARD CORP /DE/,0000088121,Industrials,Conglomerates
GFF,GRIFFON CORP,0000050725,Industrials,Conglomerates
DY,DYCOM INDUSTRIES INC,0000067215,Industrials,Engineering & Construction
AFLYY,AIR FRANCE-KLM /FI,0001110452,Industrials,Airlines
CXT,"Crane NXT, Co.",0000025445,Industrials,Specialty Industrial Machinery
SPR,"Spirit AeroSystems Holdings, Inc.",0001364885,Industrials,Aerospace & Defense
GTES,Gates Industrial Corp plc,0001718512,Industrials,Specialty Industrial Machinery
ENOV,Enovis CORP,0001420800,Industrials,Specialty Industrial Machinery
NPO,Enpro Inc.,0001164863,Industrials,Specialty Industrial Machinery
ROYMY,Royal Mail plc/ADR,0001592438,Industrials,Integrated Freight & Logistics
CBZ,"CBIZ, Inc.",0000944148,Industrials,Specialty Business Services
JBT,John Bean Technologies CORP,0001433660,Industrials,Specialty Industrial Machinery
ERJ,EMBRAER S.A.,0001355444,Industrials,Aerospace & Defense
ARCB,ARCBEST CORP /DE/,0000894405,Industrials,Trucking
UNF,UNIFIRST CORP,0000717954,Industrials,Specialty Business Services
MGRC,MCGRATH RENTCORP,0000752714,Industrials,Rental & Leasing Services
CRS,CARPENTER TECHNOLOGY CORP,0000017843,Industrials,Metal Fabrication
HI,"Hillenbrand, Inc.",0001417398,Industrials,Specialty Industrial Machinery
KFY,KORN FERRY,0000056679,Industrials,Staffing & Employment Services
BRC,BRADY CORP,0000746598,Industrials,Security & Protection Services
IHICY,IHI Corporation/ADR,0001567526,Industrials,Specialty Industrial Machinery
WOR,"WORTHINGTON ENTERPRISES, INC.",0000108516,Industrials,Metal Fabrication
HUBG,"Hub Group, Inc.",0000940942,Industrials,Integrated Freight & Logistics
HAYW,"Hayward Holdings, Inc.",0001834622,Industrials,Electrical Equipment & Parts
ROAD,"Construction Partners, Inc.",0001718227,Industrials,Engineering & Construction
ICFI,"ICF International, Inc.",0001362004,Industrials,Consulting Services
VSTS,Vestis Corp,0001967649,Industrials,Rental & Leasing Services
HTZ,"HERTZ GLOBAL HOLDINGS, INC",0001657853,Industrials,Rental & Leasing Services
WERN,WERNER ENTERPRISES INC,0000793074,Industrials,Trucking
ALG,ALAMO GROUP INC,0000897077,Industrials,Farm & Heavy Construction Machinery
ROCK,"GIBRALTAR INDUSTRIES, INC.",0000912562,Industrials,Building Products & Equipment
BE,Bloom Energy Corp,0001664703,Industrials,Electrical Equipment & Parts
MYRG,MYR GROUP INC.,0000700923,Industrials,Engineering & Construction
ABM,ABM INDUSTRIES INC /DE/,0000771497,Industrials,Specialty Business Services
