Ticker,Company Name,CIK
NN,NEXTNAV INC.,0001865631
JL,J-Long Group Ltd,0001948436
ASLE,AerSale Corp,0001754170
GUG,Guggenheim Active Allocation Fund,0001864208
LAW,"CS Disco, Inc.",0001625641
GPRK,GeoPark Ltd,0001464591
ORGO,Organogenesis Holdings Inc.,0001661181
CDNA,"CareDx, Inc.",0001217234
UIS,UNISYS CORP,0000746838
LMB,"Limbach Holdings, Inc.",0001606163
DGICA,DONEGAL GROUP INC,0000800457
WVE,Wave Life Sciences Ltd.,0001631574
TRDA,"Entrada Therapeutics, Inc.",0001689375
ANRO,"Alto Neuroscience, Inc.",0001999480
HEPS,D-MARKET Electronic Services & Trading,0001850235
GHY,"PGIM Global High Yield Fund, Inc.",0001554697
RVNC,"Revance Therapeutics, Inc.",0001479290
ISPR,Ispire Technology Inc.,0001948455
HPS,JOHN HANCOCK PREFERRED INCOME FUND III,0001215913
NAAS,NaaS Technology Inc.,0001712178
NFBK,"Northfield Bancorp, Inc.",0001493225
CCBG,CAPITAL CITY BANK GROUP INC,0000726601
CVGW,CALAVO GROWERS INC,0001133470
HONE,"HarborOne Bancorp, Inc.",0001769617
ACRE,Ares Commercial Real Estate Corp,0001529377
XPER,Xperi Inc.,0001788999
CWCO,Consolidated Water Co. Ltd.,0000928340
ODC,Oil-Dri Corp of America,0000074046
BUI,"BlackRock Utilities, Infrastructure & Power Opportunities Trust",0001528988
AMNB,AMERICAN NATIONAL BANKSHARES INC.,0000741516
LBC,Luther Burbank Corp,0001475348
BH-A,Biglari Holdings Inc.,0001726173
AVAH,"Aveanna Healthcare Holdings, Inc.",0001832332
AVXL,ANAVEX LIFE SCIENCES CORP.,0001314052
NBB,Nuveen Taxable Municipal Income Fund,0001478888
ESPR,"Esperion Therapeutics, Inc.",0001434868
ATLC,Atlanticus Holdings Corp,0001464343
VCV,Invesco California Value Municipal Income Trust,0000895531
CAC,CAMDEN NATIONAL CORP,0000750686
PLSE,"Pulse Biosciences, Inc.",0001625101
SMBC,"SOUTHERN MISSOURI BANCORP, INC.",0000916907
BOC,BOSTON OMAHA Corp,0001494582
PNTG,"Pennant Group, Inc.",0001766400
TPC,TUTOR PERINI CORP,0000077543
PAHC,PHIBRO ANIMAL HEALTH CORP,0001069899
UVE,"UNIVERSAL INSURANCE HOLDINGS, INC.",0000891166
SB,"SAFE BULKERS, INC.",0001434754
JOUT,JOHNSON OUTDOORS INC,0000788329
LZM,Lifezone Metals Ltd,0001958217
RDZN,Roadzen Inc.,0001868640
COMM,"CommScope Holding Company, Inc.",0001517228
GRVY,"GRAVITY Co., Ltd.",0001313310
MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,0001518557
ALNT,ALLIENT INC,0000046129
SD,SANDRIDGE ENERGY INC,0001349436
ALCC,AltC Acquisition Corp.,0001849056
DHIL,DIAMOND HILL INVESTMENT GROUP INC,0000909108
HFRO,HIGHLAND OPPORTUNITIES & INCOME FUND,0001710680
GATO,"Gatos Silver, Inc.",0001517006
DADA,Dada Nexus Ltd,0001793862
LSEA,Landsea Homes Corp,0001721386
LXEO,"Lexeo Therapeutics, Inc.",0001907108
FFWM,First Foundation Inc.,0001413837
HAFC,HANMI FINANCIAL CORP,0001109242
OCS,Oculis Holding AG,0001953530
REPL,"Replimune Group, Inc.",0001737953
MCB,Metropolitan Bank Holding Corp.,0001476034
SRDX,SURMODICS INC,0000924717
BFK,BLACKROCK MUNICIPAL INCOME TRUST,0001137393
GDEV,GDEV Inc.,0001848739
RCEL,"AVITA Medical, Inc.",0001762303
DDI,"DoubleDown Interactive Co., Ltd.",0001799567
MVF,"BLACKROCK MUNIVEST FUND, INC.",0000835948
FRA,"BLACKROCK FLOATING RATE INCOME STRATEGIES FUND, INC.",0001259708
EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,0001517518
HTBI,"HomeTrust Bancshares, Inc.",0001538263
NVAX,NOVAVAX INC,0001000694
REPX,"Riley Exploration Permian, Inc.",0001001614
DJCO,DAILY JOURNAL CORP,0000783412
FORR,"FORRESTER RESEARCH, INC.",0001023313
EHAB,"Enhabit, Inc.",0001803737
RMT,"ROYCE MICRO-CAP TRUST, INC.",0000912147
SES,SES AI Corp,0001819142
ASGI,abrdn Global Infrastructure Income Fund,0001793855
KRRO,"Korro Bio, Inc.",0001703647
GDOT,GREEN DOT CORP,0001386278
LIAN,LianBio,0001831283
THFF,FIRST FINANCIAL CORP /IN/,0000714562
GCBC,GREENE COUNTY BANCORP INC,0001070524
NPCE,NeuroPace Inc,0001528287
CPAC,CEMENTOS PACASMAYO SAA,0001221029
ADSE,Ads-Tec Energy Public Ltd Co,0001879248
EPIX,ESSA Pharma Inc.,0001633932
LYEL,"Lyell Immunopharma, Inc.",0001806952
RGP,"RESOURCES CONNECTION, INC.",0001084765
ALRS,ALERUS FINANCIAL CORP,0000903419
PNNT,PENNANTPARK INVESTMENT CORP,0001383414
MCS,MARCUS CORP,0000062234
SKYT,"SkyWater Technology, Inc",0001819974
AUDC,AUDIOCODES LTD,0001086434
EGY,VAALCO ENERGY INC /DE/,0000894627
OSG,OVERSEAS SHIPHOLDING GROUP INC,0000075208
CDMO,"Avid Bioservices, Inc.",0000704562
QDMI,QDM International Inc.,0001094032
HRZN,Horizon Technology Finance Corp,0001487428
FIP,FTAI Infrastructure Inc.,0001899883
NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,0000870780
WASH,WASHINGTON TRUST BANCORP INC,0000737468
TREE,"LendingTree, Inc.",0001434621
STTK,"Shattuck Labs, Inc.",0001680367
DAO,"Youdao, Inc.",0001781753
VPG,"Vishay Precision Group, Inc.",0001487952
SLAM,Slam Corp.,0001838162
BBCP,"Concrete Pumping Holdings, Inc.",0001703956
GLAD,GLADSTONE CAPITAL CORP,0001143513
HPI,JOHN HANCOCK PREFERRED INCOME FUND,0001176199
ABUS,Arbutus Biopharma Corp,0001447028
RMR,RMR GROUP INC.,0001644378
FNKO,"Funko, Inc.",0001704711
OLP,ONE LIBERTY PROPERTIES INC,0000712770
VALU,VALUE LINE INC,0000717720
ACTG,ACACIA RESEARCH CORP,0000934549
ISD,"PGIM High Yield Bond Fund, Inc.",0001534880
CLFD,"Clearfield, Inc.",0000796505
FARO,FARO TECHNOLOGIES INC,0000917491
CCNE,CNB FINANCIAL CORP/PA,0000736772
ARMN,Aris Mining Corp,0001964504
SPFI,"SOUTH PLAINS FINANCIAL, INC.",0001163668
ANNX,"Annexon, Inc.",0001528115
JPI,Nuveen Preferred & Income Term Fund,0001547994
PGC,PEAPACK GLADSTONE FINANCIAL CORP,0001050743
AVNW,"AVIAT NETWORKS, INC.",0001377789
AXGN,"Axogen, Inc.",0000805928
TRC,TEJON RANCH CO,0000096869
DOMO,"DOMO, INC.",0001505952
HNOI,"HNO International, Inc.",0001342916
ONEW,OneWater Marine Inc.,0001772921
ZH,Zhihu Inc.,0001835724
CERS,CERUS CORP,0001020214
CATX,"Perspective Therapeutics, Inc.",0000728387
INRE,"Inland Real Estate Income Trust, Inc.",0001528985
WTI,W&T OFFSHORE INC,0001288403
BHRB,Burke & Herbert Financial Services Corp.,0001964333
GHRS,GH Research PLC,0001855129
DBO,Invesco DB Oil Fund,0001383058
NRIX,"Nurix Therapeutics, Inc.",0001549595
MUA,"BLACKROCK MUNIASSETS FUND, INC.",0000901243
BYND,"BEYOND MEAT, INC.",0001655210
NPFD,Nuveen Variable Rate Preferred & Income Fund,0001865389
ZYXI,ZYNEX INC,0000846475
YRD,Yiren Digital Ltd.,0001631761
ORC,"Orchid Island Capital, Inc.",0001518621
TBPH,"Theravance Biopharma, Inc.",0001583107
STRW,"Strawberry Fields REIT, Inc.",0001782430
JANX,"Janux Therapeutics, Inc.",0001817713
AROW,ARROW FINANCIAL CORP,0000717538
AVK,ADVENT CONVERTIBLE & INCOME FUND,0001219120
KRNY,Kearny Financial Corp.,0001617242
OSPN,OneSpan Inc.,0001044777
TBI,"TrueBlue, Inc.",0000768899
TRTX,"TPG RE Finance Trust, Inc.",0001630472
GUT,GABELLI UTILITY TRUST,0001080720
TALK,"Talkspace, Inc.",0001803901
PROC,"Procaps Group, S.A.",0001863362
IVR,Invesco Mortgage Capital Inc.,0001437071
SGU,"STAR GROUP, L.P.",0001002590
SFIX,"Stitch Fix, Inc.",0001576942
NMAI,Nuveen Multi-Asset Income Fund,0001861115
PCOK,"Pacific Oak Strategic Opportunity REIT, Inc.",0001452936
EVN,EATON VANCE MUNICIPAL INCOME TRUST,0001074540
LEV,Lion Electric Co,0001834974
IOCJY,IOCHPE-MAXION SA /FI,0000922357
PTSI,PAM TRANSPORTATION SERVICES INC,0000798287
IGD,Voya GLOBAL EQUITY DIVIDEND & PREMIUM OPPORTUNITY FUND,0001285890
SVM,SILVERCORP METALS INC,0001340677
BETR,Better Home & Finance Holding Co,0001835856
GLRE,"GREENLIGHT CAPITAL RE, LTD.",0001385613
GBLI,"Global Indemnity Group, LLC",0001494904
VYGR,"Voyager Therapeutics, Inc.",0001640266
FSBC,FIVE STAR BANCORP,0001275168
TPB,"Turning Point Brands, Inc.",0001290677
FSR,Fisker Inc./DE,0001720990
TMC,TMC the metals Co Inc.,0001798562
PHAT,"Phathom Pharmaceuticals, Inc.",0001783183
ETO,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,0001281926
EAD,ALLSPRING INCOME OPPORTUNITIES FUND,0001210123
AERG,"APPLIED ENERGETICS, INC.",0000879911
LYTS,LSI INDUSTRIES INC,0000763532
IAUX,i-80 Gold Corp.,0001853962
SMMF,"SUMMIT FINANCIAL GROUP, INC.",0000811808
NETD,Nabors Energy Transition Corp. II,0001975218
OPY,OPPENHEIMER HOLDINGS INC,0000791963
EVC,ENTRAVISION COMMUNICATIONS CORP,0001109116
AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/,0000880807
MGTX,MeiraGTx Holdings plc,0001735438
MYN,"BLACKROCK MUNIYIELD NEW YORK QUALITY FUND, INC.",0000882150
RSVR,"Reservoir Media, Inc.",0001824403
TGB,TASEKO MINES LTD,0000878518
CBUS,"Cibus, Inc.",0001705843
AIRS,"Airsculpt Technologies, Inc.",0001870940
TPVG,TriplePoint Venture Growth BDC Corp.,0001580345
PANL,Pangaea Logistics Solutions Ltd.,0001606909
CRMT,AMERICAS CARMART INC,0000799850
AURA,"Aura Biosciences, Inc.",0001501796
SKE,Skeena Resources Ltd,0001713748
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust,0001495825
CHW,Calamos Global Dynamic Income Fund,0001396277
OIS,"OIL STATES INTERNATIONAL, INC",0001121484
VHI,VALHI INC /DE/,0000059255
UNTC,UNIT CORP,0000798949
ESQ,"Esquire Financial Holdings, Inc.",0001531031
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,0001308927
FSD,FIRST TRUST HIGH INCOME LONG/SHORT FUND,0001494530
VNET,"VNET Group, Inc.",0001508475
GPRO,"GoPro, Inc.",0001500435
CMPO,"CompoSecure, Inc.",0001823144
EEX,"Emerald Holding, Inc.",0001579214
MLP,MAUI LAND & PINEAPPLE CO INC,0000063330
SHCR,"Sharecare, Inc.",0001816233
NVEC,NVE CORP /NEW/,0000724910
AMPX,"Amprius Technologies, Inc.",0001899287
HCVI,Hennessy Capital Investment Corp. VI,0001842937
TERN,"Terns Pharmaceuticals, Inc.",0001831363
NGNE,Neurogene Inc.,0001404644
APPS,"Digital Turbine, Inc.",0000317788
ALTG,ALTA EQUIPMENT GROUP INC.,0001759824
WW,"WW INTERNATIONAL, INC.",0000105319
NTGR,"NETGEAR, INC.",0001122904
FEI,FIRST TRUST MLP & ENERGY INCOME FUND,0001556336
FFIC,FLUSHING FINANCIAL CORP,0000923139
WDH,Waterdrop Inc.,0001823986
ABSI,Absci Corp,0001672688
EFR,EATON VANCE SENIOR FLOATING RATE TRUST,0001258623
NLST,NETLIST INC,0001282631
DSKE,"Daseke, Inc.",0001642453
SHYF,"SHYFT GROUP, INC.",0000743238
HARP,"Harpoon Therapeutics, Inc.",0001708493
VKI,Invesco Advantage Municipal Income Trust II,0000908993
GHI,Greystone Housing Impact Investors LP,0001059142
SDHY,PGIM Short Duration High Yield Opportunities Fund,0001812923
PSTL,"Postal Realty Trust, Inc.",0001759774
BHB,BAR HARBOR BANKSHARES,0000743367
HIO,WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC.,0000910068
CTO,"CTO Realty Growth, Inc.",0000023795
MCI,BARINGS CORPORATE INVESTORS,0000275694
AMSWA,AMERICAN SOFTWARE INC,0000713425
NBTX,Nanobiotix S.A.,0001760854
MOFG,"MidWestOne Financial Group, Inc.",0001412665
DFP,Flaherty & Crumrine Dynamic Preferred & Income Fund Inc,0001559991
TELL,TELLURIAN INC. /DE/,0000061398
VLGEA,VILLAGE SUPER MARKET INC,0000103595
XFLT,XAI Octagon Floating Rate & Alternative Income Trust,0001703079
XERS,"Xeris Biopharma Holdings, Inc.",0001867096
ITOS,"iTeos Therapeutics, Inc.",0001808865
IRBT,IROBOT CORP,0001159167
THRD,"Third Harmonic Bio, Inc.",0001923840
ABXXF,Abaxx Technologies Inc.,0001971975
LEO,"BNY MELLON STRATEGIC MUNICIPALS, INC.",0000818972
CCSI,"Consensus Cloud Solutions, Inc.",0001866633
HQL,abrdn Life Sciences Investors,0000884121
CGC,Canopy Growth Corp,0001737927
LOVE,Lovesac Co,0001701758
SENEA,Seneca Foods Corp,0000088948
FFA,FIRST TRUST ENHANCED EQUITY INCOME FUND,0001291334
GFR,Greenfire Resources Ltd.,0001966287
GILT,GILAT SATELLITE NETWORKS LTD,0000897322
NOTR,Nowtransit Inc,0001784440
BAND,Bandwidth Inc.,0001514416
SMBK,SMARTFINANCIAL INC.,0001038773
NML,Neuberger Berman Energy Infrastructure & Income Fund Inc.,0001562051
NUVB,Nuvation Bio Inc.,0001811063
SHBI,SHORE BANCSHARES INC,0001035092
CELC,Celcuity Inc.,0001603454
PBPB,POTBELLY CORP,0001195734
ARTNA,ARTESIAN RESOURCES CORP,0000863110
NEXN,Nexxen International Ltd.,0001849396
CSTR,"CapStar Financial Holdings, Inc.",0001676479
PPT,PUTNAM PREMIER INCOME TRUST,0000827773
QRTEA,"Qurate Retail, Inc.",0001355096
AVIR,"Atea Pharmaceuticals, Inc.",0001593899
MPX,MARINE PRODUCTS CORP,0001129155
SNDL,SNDL Inc.,0001766600
CAN,Canaan Inc.,0001780652
PACK,Ranpak Holdings Corp.,0001712463
NCMI,"National CineMedia, Inc.",0001377630
HROW,"HARROW, INC.",0001360214
CYD,CHINA YUCHAI INTERNATIONAL LTD,0000932695
OPFI,OppFi Inc.,0001818502
BFZ,BLACKROCK CALIFORNIA MUNICIPAL INCOME TRUST,0001137391
DCGO,DocGo Inc.,0001822359
RRAC,Rigel Resource Acquisition Corp.,0001860879
QIWI,QIWI,0001561566
TNYA,"Tenaya Therapeutics, Inc.",0001858848
ZUMZ,Zumiez Inc,0001318008
RRBI,RED RIVER BANCSHARES INC,0001071236
MCFT,"MasterCraft Boat Holdings, Inc.",0001638290
TCMD,TACTILE SYSTEMS TECHNOLOGY INC,0001027838
CSV,CARRIAGE SERVICES INC,0001016281
KTF,DWS MUNICIPAL INCOME TRUST,0000839533
PEPG,PepGen Inc.,0001835597
HRTX,"HERON THERAPEUTICS, INC. /DE/",0000818033
ACP,abrdn Income Credit Strategies Fund,0001503290
KIO,KKR Income Opportunities Fund,0001515940
RXT,"Rackspace Technology, Inc.",0001810019
ANSC,Agriculture & Natural Solutions Acquisition Corp,0001854149
NLCP,"NewLake Capital Partners, Inc.",0001854964
SKIN,Beauty Health Co,0001818093
DAKT,DAKTRONICS INC /SD/,0000915779
EFT,Eaton Vance Floating-Rate Income Trust,0001288992
NLOP,Net Lease Office Properties,0001952976
ANIK,"Anika Therapeutics, Inc.",0000898437
HPF,JOHN HANCOCK PREFERRED INCOME FUND II,0001189740
TRUE,"TrueCar, Inc.",0001327318
GAMB,Gambling.com Group Ltd,0001839799
KMDA,KAMADA LTD,0001567529
UHG,"United Homes Group, Inc.",0001830188
SUPV,Grupo Supervielle S.A.,0001517399
PGEN,"PRECIGEN, INC.",0001356090
NATR,NATURES SUNSHINE PRODUCTS INC,0000275053
MPB,MID PENN BANCORP INC,0000879635
BOOM,DMC Global Inc.,0000034067
MUX,McEwen Mining Inc.,0000314203
AGS,"PlayAGS, Inc.",0001593548
NAUT,"Nautilus Biotechnology, Inc.",0001808805
ARL,AMERICAN REALTY INVESTORS INC,0001102238
EGHT,8X8 INC /DE/,0001023731
MCBC,MACATAWA BANK CORP,0001053584
SMTI,Sanara MedTech Inc.,0000714256
YSG,Yatsen Holding Ltd,0001819580
RPTX,Repare Therapeutics Inc.,0001808158
JRVR,"James River Group Holdings, Ltd.",0001620459
UROY,Uranium Royalty Corp.,0001711570
EAF,GRAFTECH INTERNATIONAL LTD,0000931148
GCO,GENESCO INC,0000018498
FINR,Fintech Scion Ltd,0001623590
PMO,PUTNAM MUNICIPAL OPPORTUNITIES TRUST,0000900422
BGR,BlackRock Energy & Resources Trust,0001306550
NAN,NUVEEN NEW YORK QUALITY MUNICIPAL INCOME FUND,0001074769
GNTY,GUARANTY BANCSHARES INC /TX/,0001058867
VSTM,"Verastem, Inc.",0001526119
RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc.",0001817159
SPOK,"Spok Holdings, Inc",0001289945
TCI,TRANSCONTINENTAL REALTY INVESTORS INC,0000733590
IREN,Iris Energy Ltd,0001878848
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",0001547459
SMLR,"Semler Scientific, Inc.",0001554859
DSX,DIANA SHIPPING INC.,0001318885
SVII,Spring Valley Acquisition Corp. II,0001843477
SOR,SOURCE CAPITAL INC /DE/,0000091847
DPG,Duff & Phelps Utility & Infrastructure Fund Inc.,0001515671
INZY,"Inozyme Pharma, Inc.",0001693011
NNOX,Nano-X Imaging Ltd.,0001795251
MIY,"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND, INC.",0000890393
SOI,"Solaris Oilfield Infrastructure, Inc.",0001697500
GCI,"Gannett Co., Inc.",0001579684
WLFC,WILLIS LEASE FINANCE CORP,0001018164
AMBI,Ambipar Emergency Response,0001937441
EBTC,ENTERPRISE BANCORP INC /MA/,0001018399
CVEO,Civeo Corp,0001590584
HUMA,"Humacyte, Inc.",0001818382
BLZE,"Backblaze, Inc.",0001462056
ONTF,ON24 INC.,0001110611
VSTA,Vasta Platform Ltd,0001792829
JAKK,JAKKS PACIFIC INC,0001009829
SIGA,SIGA TECHNOLOGIES INC,0001010086
BWB,Bridgewater Bancshares Inc,0001341317
VMD,"VIEMED HEALTHCARE, INC.",0001729149
MTLS,MATERIALISE NV,0001091223
PSTX,"Poseida Therapeutics, Inc.",0001661460
SOHU,Sohu.com Ltd,0001734107
ANL,Adlai Nortye Ltd.,0001944552
PFL,PIMCO INCOME STRATEGY FUND,0001244183
IPXX,Inflection Point Acquisition Corp. II,0001970622
FANH,FANHUA INC.,0001413855
RBB,RBB Bancorp,0001499422
AAWH,"Ascend Wellness Holdings, Inc.",0001756390
MTC,"MMTec, Inc.",0001742518
MHN,"BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND, INC.",0001038186
TYG,TORTOISE ENERGY INFRASTRUCTURE CORP,0001268533
HNST,"Honest Company, Inc.",0001530979
AEON,"AEON Biopharma, Inc.",0001837607
NYXH,Nyxoah SA,0001857190
JMIA,Jumia Technologies AG,0001756708
ADCT,ADC Therapeutics SA,0001771910
PKOH,PARK OHIO HOLDINGS CORP,0000076282
ITIC,INVESTORS TITLE CO,0000720858
VADP,Vado Corp.,0001700849
LMNR,Limoneira CO,0001342423
RENE,Cartesian Growth Corp II,0001889112
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",0001375340
INOD,INNODATA INC,0000903651
AWP,abrdn Global Premier Properties Fund,0001390195
LINC,LINCOLN EDUCATIONAL SERVICES CORP,0001286613
AAGH,America Great Health,0001098009
BBW,BUILD-A-BEAR WORKSHOP INC,0001113809
JRI,Nuveen Real Asset Income & Growth Fund,0001539337
MIN,MFS INTERMEDIATE INCOME TRUST,0000826735
NOVS,Novusterra Inc,0001831114
IBEX,IBEX Ltd,0001720420
RFI,COHEN & STEERS TOTAL RETURN REALTY FUND INC,0000891290
BRW,Saba Capital Income & Opportunities Fund,0000826020
ASG,LIBERTY ALL STAR GROWTH FUND INC.,0000786035
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",0001515324
SAR,SARATOGA INVESTMENT CORP.,0001377936
GDRZF,GOLD RESERVE INC,0001072725
MTRX,MATRIX SERVICE CO,0000866273
HSHP,Himalaya Shipping Ltd.,0001959455
SWIM,"Latham Group, Inc.",0001833197
AAN,"Aaron's Company, Inc.",0001821393
MBI,MBIA INC,0000814585
WBX,Wallbox N.V.,0001866501
CARE,"Carter Bankshares, Inc.",0001829576
AKBA,"Akebia Therapeutics, Inc.",0001517022
EXK,ENDEAVOUR SILVER CORP,0001277866
NREF,"NexPoint Real Estate Finance, Inc.",0001786248
AFB,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND,0001162027
FINS,Angel Oak Financial Strategies Income Term Trust,0001745059
ACNB,ACNB CORP,0000715579
TGAN,"Transphorm, Inc.",0001715768
GWRS,"Global Water Resources, Inc.",0001434728
RMAX,"RE/MAX Holdings, Inc.",0001581091
SCM,Stellus Capital Investment Corp,0001551901
NEGG,"Newegg Commerce, Inc.",0001474627
GHG,GreenTree Hospitality Group Ltd.,0001724755
IVCB,Investcorp Europe Acquisition Corp I,0001857410
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",0001388141
TSVT,"2seventy bio, Inc.",0001860782
AMWL,American Well Corp,0001393584
HYAC,Haymaker Acquisition Corp. 4,0001970509
NBH,NEUBERGER BERMAN MUNICIPAL FUND INC.,0001178839
BRT,BRT Apartments Corp.,0000014846
HIX,WESTERN ASSET HIGH INCOME FUND II INC.,0001058239
JWSM,Jaws Mustang Acquisition Corp,0001831359
FRST,Primis Financial Corp.,0001325670
HBCP,"HOME BANCORP, INC.",0001436425
WEYS,WEYCO GROUP INC,0000106532
RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc.",0001771226
NCV,Virtus Convertible & Income Fund,0001214935
NPCT,Nuveen Core Plus Impact Fund,0001835068
EVI,"EVI INDUSTRIES, INC.",0000065312
OIA,Invesco Municipal Income Opportunities Trust,0000835333
LDSN,Luduson G Inc.,0001737193
BYM,BLACKROCK MUNICIPAL INCOME QUALITY TRUST,0001181187
CPZ,Calamos Long/Short Equity & Dynamic Income Trust,0001717457
BRLT,"Brilliant Earth Group, Inc.",0001866757
FLJ,FLJ Group Ltd,0001769256
RYAM,RAYONIER ADVANCED MATERIALS INC.,0001597672
NWPX,NORTHWEST PIPE CO,0001001385
AVD,AMERICAN VANGUARD CORP,0000005981
CPS,Cooper-Standard Holdings Inc.,0001320461
NUKK,Nukkleus Inc.,0001787518
HIVE,HIVE Digital Technologies Ltd.,0001720424
IHRT,"iHeartMedia, Inc.",0001400891
NCA,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND,0000818851
STRO,"SUTRO BIOPHARMA, INC.",0001382101
FRGE,"Forge Global Holdings, Inc.",0001827821
AKYA,"Akoya Biosciences, Inc.",0001711933
API,"Agora, Inc.",0001802883
JGH,Nuveen Global High Income Fund,0001615905
WTBA,WEST BANCORPORATION INC,0001166928
ANVI,"ANVI GLOBAL HOLDINGS, INC.",0001570132
PKE,PARK AEROSPACE CORP,0000076267
SKGR,SK Growth Opportunities Corp,0001912461
TSHA,"Taysha Gene Therapies, Inc.",0001806310
TLS,TELOS CORP,0000320121
WHF,"WhiteHorse Finance, Inc.",0001552198
SOPH,SOPHiA GENETICS SA,0001840706
MVST,"Microvast Holdings, Inc.",0001760689
FISI,FINANCIAL INSTITUTIONS INC,0000862831
CZNC,CITIZENS & NORTHERN CORP,0000810958
VBNK,VersaBank,0001690639
BTMD,biote Corp.,0001819253
BAER,"Bridger Aerospace Group Holdings, Inc.",0001941536
MYPS,"PLAYSTUDIOS, Inc.",0001823878
PMM,PUTNAM MANAGED MUNICIPAL INCOME TRUST,0000844790
RLGT,"RADIANT LOGISTICS, INC",0001171155
CIX,COMPX INTERNATIONAL INC,0001049606
CBNK,Capital Bancorp Inc,0001419536
VZLA,Vizsla Silver Corp.,0001796073
WOW,"WideOpenWest, Inc.",0001701051
SLDP,"Solid Power, Inc.",0001844862
LOCO,"El Pollo Loco Holdings, Inc.",0001606366
ATAI,ATAI Life Sciences N.V.,0001840904
FBIZ,"FIRST BUSINESS FINANCIAL SERVICES, INC.",0001521951
AFRI,Forafric Global PLC,0001903870
REFI,"Chicago Atlantic Real Estate Finance, Inc.",0001867949
BCAL,Southern California Bancorp \ CA,0001795815
PLL,Piedmont Lithium Inc.,0001728205
SENS,"Senseonics Holdings, Inc.",0001616543
TCRX,"TScan Therapeutics, Inc.",0001783328
TTSH,"TILE SHOP HOLDINGS, INC.",0001552800
RMNI,"Rimini Street, Inc.",0001635282
DSM,"BNY MELLON STRATEGIC MUNICIPAL BOND FUND, INC.",0000855887
LX,LexinFintech Holdings Ltd.,0001708259
OPRX,OptimizeRx Corp,0001448431
PFIS,PEOPLES FINANCIAL SERVICES CORP.,0001056943
DDL,Dingdong (Cayman) Ltd,0001854545
BGH,BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND,0001521404
FMAO,FARMERS & MERCHANTS BANCORP INC,0000792966
BROG,Brooge Energy Ltd,0001774983
QUAD,"Quad/Graphics, Inc.",0001481792
RCS,"PIMCO STRATEGIC INCOME FUND, INC",0000916183
ESEA,EUROSEAS LTD.,0001341170
CCLP,CSI Compressco LP,0001449488
BGT,BLACKROCK FLOATING RATE INCOME TRUST,0001287480
TWN,TAIWAN FUND INC,0000804123
BMRC,Bank of Marin Bancorp,0001403475
NODK,"NI Holdings, Inc.",0001681206
IMMP,IMMUTEP Ltd,0001506184
GOCO,"GoHealth, Inc.",0001808220
ACIU,AC Immune SA,0001651625
ASA,ASA Gold & Precious Metals Ltd,0001230869
MXF,MEXICO FUND INC,0000065433
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,0001338561
BVS,Bioventus Inc.,0001665988
ME,23andMe Holding Co.,0001804591
TRTL,TortoiseEcofin Acquisition Corp. III,0001847112
SMHI,SEACOR Marine Holdings Inc.,0001690334
ALLG,Allego N.V.,0001874474
ORRF,ORRSTOWN FINANCIAL SERVICES INC,0000826154
ACET,"Adicet Bio, Inc.",0001720580
KODK,EASTMAN KODAK CO,0000031235
LE,"LANDS' END, INC.",0000799288
FEN,FIRST TRUST ENERGY INCOME & GROWTH FUND,0001284940
JFIN,Jiayin Group Inc.,0001743102
BSRR,SIERRA BANCORP,0001130144
SLDB,Solid Biosciences Inc.,0001707502
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,0001497186
NEWT,"NewtekOne, Inc.",0001587987
CAF,"Morgan Stanley China A Share Fund, Inc.",0001368493
FENC,FENNEC PHARMACEUTICALS INC.,0001211583
INVZ,Innoviz Technologies Ltd.,0001835654
CCCC,"C4 Therapeutics, Inc.",0001662579
KOD,Kodiak Sciences Inc.,0001468748
MVBF,MVB FINANCIAL CORP,0001277902
MCR,MFS CHARTER INCOME TRUST,0000851170
COOK,"Traeger, Inc.",0001857853
IPSC,"Century Therapeutics, Inc.",0001850119
NC,NACCO INDUSTRIES INC,0000789933
UTMD,UTAH MEDICAL PRODUCTS INC,0000706698
ONL,Orion Office REIT Inc.,0001873923
SDSYA,SOUTH DAKOTA SOYBEAN PROCESSORS LLC,0001163609
